IndID,polycode,value,label
Health_dep,E01012742,1,LSOA: E01012742<br/>Rank: 1408 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01012743,1,LSOA: E01012743<br/>Rank: 403 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01012744,1,LSOA: E01012744<br/>Rank: 531 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01012745,1,LSOA: E01012745<br/>Rank: 1002 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01012746,1,LSOA: E01012746<br/>Rank: 806 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01012747,3,LSOA: E01012747<br/>Rank: 6903 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01012748,1,LSOA: E01012748<br/>Rank: 246 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01012749,1,LSOA: E01012749<br/>Rank: 357 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01012750,1,LSOA: E01012750<br/>Rank: 2410 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01012751,1,LSOA: E01012751<br/>Rank: 5 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01012752,1,LSOA: E01012752<br/>Rank: 138 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01012753,2,LSOA: E01012753<br/>Rank: 3832 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01012754,1,LSOA: E01012754<br/>Rank: 195 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01012755,2,LSOA: E01012755<br/>Rank: 3774 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01024981,7,LSOA: E01024981<br/>Rank: 22039 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01024982,2,LSOA: E01024982<br/>Rank: 5867 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01024983,6,LSOA: E01024983<br/>Rank: 18730 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01024984,3,LSOA: E01024984<br/>Rank: 9116 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01024985,5,LSOA: E01024985<br/>Rank: 13496 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01024986,1,LSOA: E01024986<br/>Rank: 3102 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01024987,1,LSOA: E01024987<br/>Rank: 1145 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01024988,2,LSOA: E01024988<br/>Rank: 4557 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01024989,3,LSOA: E01024989<br/>Rank: 9118 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01024990,5,LSOA: E01024990<br/>Rank: 13860 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01024991,4,LSOA: E01024991<br/>Rank: 13038 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01024992,5,LSOA: E01024992<br/>Rank: 15604 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01024993,4,LSOA: E01024993<br/>Rank: 12820 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01024994,7,LSOA: E01024994<br/>Rank: 22751 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01024995,5,LSOA: E01024995<br/>Rank: 14223 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01024996,1,LSOA: E01024996<br/>Rank: 3031 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01024997,7,LSOA: E01024997<br/>Rank: 21121 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01024998,4,LSOA: E01024998<br/>Rank: 11540 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01024999,4,LSOA: E01024999<br/>Rank: 11872 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025000,4,LSOA: E01025000<br/>Rank: 12265 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025001,2,LSOA: E01025001<br/>Rank: 6333 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025002,3,LSOA: E01025002<br/>Rank: 8743 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025003,6,LSOA: E01025003<br/>Rank: 17131 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025004,6,LSOA: E01025004<br/>Rank: 18799 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025005,5,LSOA: E01025005<br/>Rank: 14796 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025006,1,LSOA: E01025006<br/>Rank: 1092 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025007,7,LSOA: E01025007<br/>Rank: 22517 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025008,7,LSOA: E01025008<br/>Rank: 21307 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025009,4,LSOA: E01025009<br/>Rank: 10683 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025010,4,LSOA: E01025010<br/>Rank: 12000 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025011,2,LSOA: E01025011<br/>Rank: 3517 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025012,5,LSOA: E01025012<br/>Rank: 14561 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025013,4,LSOA: E01025013<br/>Rank: 10468 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025014,6,LSOA: E01025014<br/>Rank: 16886 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025015,6,LSOA: E01025015<br/>Rank: 19550 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025016,9,LSOA: E01025016<br/>Rank: 29319 (out of 32844)<br>Decile: 9 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025017,3,LSOA: E01025017<br/>Rank: 6832 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025018,4,LSOA: E01025018<br/>Rank: 12748 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025019,8,LSOA: E01025019<br/>Rank: 23457 (out of 32844)<br>Decile: 8 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025020,5,LSOA: E01025020<br/>Rank: 13593 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025021,7,LSOA: E01025021<br/>Rank: 20544 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025022,8,LSOA: E01025022<br/>Rank: 25879 (out of 32844)<br>Decile: 8 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025023,5,LSOA: E01025023<br/>Rank: 16400 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025024,3,LSOA: E01025024<br/>Rank: 6829 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025025,4,LSOA: E01025025<br/>Rank: 10830 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025026,4,LSOA: E01025026<br/>Rank: 11889 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025027,5,LSOA: E01025027<br/>Rank: 14038 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025028,4,LSOA: E01025028<br/>Rank: 10786 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025029,5,LSOA: E01025029<br/>Rank: 16378 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025030,3,LSOA: E01025030<br/>Rank: 9851 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025031,4,LSOA: E01025031<br/>Rank: 9994 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025541,4,LSOA: E01025541<br/>Rank: 12522 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025542,5,LSOA: E01025542<br/>Rank: 14317 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025543,4,LSOA: E01025543<br/>Rank: 11445 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025544,2,LSOA: E01025544<br/>Rank: 4864 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025545,5,LSOA: E01025545<br/>Rank: 14061 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025546,5,LSOA: E01025546<br/>Rank: 14330 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025547,7,LSOA: E01025547<br/>Rank: 21729 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025548,3,LSOA: E01025548<br/>Rank: 8629 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025549,7,LSOA: E01025549<br/>Rank: 19984 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025550,6,LSOA: E01025550<br/>Rank: 16901 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025551,5,LSOA: E01025551<br/>Rank: 13818 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025552,5,LSOA: E01025552<br/>Rank: 13826 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025553,8,LSOA: E01025553<br/>Rank: 24954 (out of 32844)<br>Decile: 8 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025554,3,LSOA: E01025554<br/>Rank: 6728 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025555,3,LSOA: E01025555<br/>Rank: 8098 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025556,2,LSOA: E01025556<br/>Rank: 6289 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025557,4,LSOA: E01025557<br/>Rank: 11547 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025558,6,LSOA: E01025558<br/>Rank: 16868 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025559,5,LSOA: E01025559<br/>Rank: 13245 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025560,4,LSOA: E01025560<br/>Rank: 12998 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025561,5,LSOA: E01025561<br/>Rank: 16192 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025562,6,LSOA: E01025562<br/>Rank: 18940 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025563,3,LSOA: E01025563<br/>Rank: 8479 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025564,5,LSOA: E01025564<br/>Rank: 15984 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025565,4,LSOA: E01025565<br/>Rank: 12993 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025566,8,LSOA: E01025566<br/>Rank: 24917 (out of 32844)<br>Decile: 8 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025567,3,LSOA: E01025567<br/>Rank: 7029 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025568,5,LSOA: E01025568<br/>Rank: 14432 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025569,7,LSOA: E01025569<br/>Rank: 19797 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025570,1,LSOA: E01025570<br/>Rank: 220 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025571,2,LSOA: E01025571<br/>Rank: 4465 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025572,3,LSOA: E01025572<br/>Rank: 7219 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025573,4,LSOA: E01025573<br/>Rank: 10253 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025574,1,LSOA: E01025574<br/>Rank: 1644 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025575,1,LSOA: E01025575<br/>Rank: 1289 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025576,4,LSOA: E01025576<br/>Rank: 12613 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025577,1,LSOA: E01025577<br/>Rank: 2184 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025578,2,LSOA: E01025578<br/>Rank: 3659 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025579,1,LSOA: E01025579<br/>Rank: 3201 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025580,3,LSOA: E01025580<br/>Rank: 9749 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025581,1,LSOA: E01025581<br/>Rank: 2760 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025582,1,LSOA: E01025582<br/>Rank: 545 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025583,1,LSOA: E01025583<br/>Rank: 624 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025584,1,LSOA: E01025584<br/>Rank: 25 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025585,6,LSOA: E01025585<br/>Rank: 17203 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025586,4,LSOA: E01025586<br/>Rank: 11621 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025587,2,LSOA: E01025587<br/>Rank: 6216 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025588,2,LSOA: E01025588<br/>Rank: 6503 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025589,3,LSOA: E01025589<br/>Rank: 8681 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025590,1,LSOA: E01025590<br/>Rank: 1269 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025591,3,LSOA: E01025591<br/>Rank: 8951 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025592,1,LSOA: E01025592<br/>Rank: 367 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025593,3,LSOA: E01025593<br/>Rank: 8744 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025594,3,LSOA: E01025594<br/>Rank: 9807 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025595,5,LSOA: E01025595<br/>Rank: 13508 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025596,6,LSOA: E01025596<br/>Rank: 18224 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025597,4,LSOA: E01025597<br/>Rank: 11352 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025598,3,LSOA: E01025598<br/>Rank: 8682 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025599,4,LSOA: E01025599<br/>Rank: 9978 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025600,6,LSOA: E01025600<br/>Rank: 17696 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025601,5,LSOA: E01025601<br/>Rank: 13521 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025602,6,LSOA: E01025602<br/>Rank: 17233 (out of 32844)<br>Decile: 6 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025603,5,LSOA: E01025603<br/>Rank: 13660 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025604,5,LSOA: E01025604<br/>Rank: 13154 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025605,2,LSOA: E01025605<br/>Rank: 5641 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025606,1,LSOA: E01025606<br/>Rank: 1900 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025607,5,LSOA: E01025607<br/>Rank: 13651 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025608,5,LSOA: E01025608<br/>Rank: 13949 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
Health_dep,E01025609,7,LSOA: E01025609<br/>Rank: 21131 (out of 32844)<br>Decile: 7 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012662,4,LSOA: E01012662<br/>Rank: 10890 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012663,4,LSOA: E01012663<br/>Rank: 10933 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012664,5,LSOA: E01012664<br/>Rank: 15483 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012665,4,LSOA: E01012665<br/>Rank: 12469 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012666,5,LSOA: E01012666<br/>Rank: 13873 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012667,5,LSOA: E01012667<br/>Rank: 13683 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012668,4,LSOA: E01012668<br/>Rank: 12264 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012669,5,LSOA: E01012669<br/>Rank: 14054 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012670,1,LSOA: E01012670<br/>Rank: 11 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012671,1,LSOA: E01012671<br/>Rank: 91 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012672,1,LSOA: E01012672<br/>Rank: 58 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012673,1,LSOA: E01012673<br/>Rank: 5 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012674,1,LSOA: E01012674<br/>Rank: 64 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012675,1,LSOA: E01012675<br/>Rank: 7 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012676,3,LSOA: E01012676<br/>Rank: 7439 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012677,2,LSOA: E01012677<br/>Rank: 6062 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012678,1,LSOA: E01012678<br/>Rank: 916 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012679,1,LSOA: E01012679<br/>Rank: 44 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012680,1,LSOA: E01012680<br/>Rank: 192 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012681,1,LSOA: E01012681<br/>Rank: 85 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012682,1,LSOA: E01012682<br/>Rank: 18 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012683,1,LSOA: E01012683<br/>Rank: 12 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012684,1,LSOA: E01012684<br/>Rank: 866 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012685,2,LSOA: E01012685<br/>Rank: 6228 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012686,1,LSOA: E01012686<br/>Rank: 353 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012687,1,LSOA: E01012687<br/>Rank: 948 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012688,1,LSOA: E01012688<br/>Rank: 2919 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012689,3,LSOA: E01012689<br/>Rank: 8792 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012690,3,LSOA: E01012690<br/>Rank: 8634 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012691,4,LSOA: E01012691<br/>Rank: 12839 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012692,4,LSOA: E01012692<br/>Rank: 11102 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012693,4,LSOA: E01012693<br/>Rank: 12719 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012694,3,LSOA: E01012694<br/>Rank: 7834 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012695,1,LSOA: E01012695<br/>Rank: 1646 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012696,1,LSOA: E01012696<br/>Rank: 2892 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012697,3,LSOA: E01012697<br/>Rank: 9337 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012698,1,LSOA: E01012698<br/>Rank: 1839 (out of 32844)<br>Decile: 1 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012699,3,LSOA: E01012699<br/>Rank: 9644 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012700,5,LSOA: E01012700<br/>Rank: 15444 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012701,4,LSOA: E01012701<br/>Rank: 12700 (out of 32844)<br>Decile: 4 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012702,3,LSOA: E01012702<br/>Rank: 7043 (out of 32844)<br>Decile: 3 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012703,5,LSOA: E01012703<br/>Rank: 14161 (out of 32844)<br>Decile: 5 (out of 10)<br>(Lowest ranks/deciles = most deprived)
IDACI,E01012704,2,LSOA: E01012704<br/>Rank: 3663 (out of 32844)<br>Decile: 2 (out of 10)<br>(Lowest ranks/deciles = most deprived)
