IndID,polycode,value,label
Migrant_Indicator,E01025558,7.12054965646471,LSOA: E01025558<br/>Proportion of residents <br/>at different UK address one year previously = 7.1%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025559,9.768130241736557,LSOA: E01025559<br/>Proportion of residents <br/>at different UK address one year previously = 9.8%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025560,5.279503105590062,LSOA: E01025560<br/>Proportion of residents <br/>at different UK address one year previously = 5.3%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025554,8.273894436519258,LSOA: E01025554<br/>Proportion of residents <br/>at different UK address one year previously = 8.3%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025556,8.595800524934383,LSOA: E01025556<br/>Proportion of residents <br/>at different UK address one year previously = 8.6%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025570,13.19672131147541,LSOA: E01025570<br/>Proportion of residents <br/>at different UK address one year previously = 13.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025571,7.512764405543399,LSOA: E01025571<br/>Proportion of residents <br/>at different UK address one year previously = 7.5%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025572,8.307692307692308,LSOA: E01025572<br/>Proportion of residents <br/>at different UK address one year previously = 8.3%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025604,8.987968860580326,LSOA: E01025604<br/>Proportion of residents <br/>at different UK address one year previously = 9%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025561,7.852044127190136,LSOA: E01025561<br/>Proportion of residents <br/>at different UK address one year previously = 7.9%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025562,12.390087929656275,LSOA: E01025562<br/>Proportion of residents <br/>at different UK address one year previously = 12.4%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025585,9.394171779141104,LSOA: E01025585<br/>Proportion of residents <br/>at different UK address one year previously = 9.4%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025542,6.79886685552408,LSOA: E01025542<br/>Proportion of residents <br/>at different UK address one year previously = 6.8%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025555,5.782060785767236,LSOA: E01025555<br/>Proportion of residents <br/>at different UK address one year previously = 5.8%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025601,7.036247334754798,LSOA: E01025601<br/>Proportion of residents <br/>at different UK address one year previously = 7%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025602,14.817110973341599,LSOA: E01025602<br/>Proportion of residents <br/>at different UK address one year previously = 14.8%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025603,7.394113424264178,LSOA: E01025603<br/>Proportion of residents <br/>at different UK address one year previously = 7.4%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025541,8.832147341984093,LSOA: E01025541<br/>Proportion of residents <br/>at different UK address one year previously = 8.8%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025543,10.523186682520809,LSOA: E01025543<br/>Proportion of residents <br/>at different UK address one year previously = 10.5%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025544,7.7149155033063925,LSOA: E01025544<br/>Proportion of residents <br/>at different UK address one year previously = 7.7%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025576,7.325240686479699,LSOA: E01025576<br/>Proportion of residents <br/>at different UK address one year previously = 7.3%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025577,7.894736842105263,LSOA: E01025577<br/>Proportion of residents <br/>at different UK address one year previously = 7.9%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025550,7.367716008037509,LSOA: E01025550<br/>Proportion of residents <br/>at different UK address one year previously = 7.4%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025552,4.5529801324503305,LSOA: E01025552<br/>Proportion of residents <br/>at different UK address one year previously = 4.6%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025594,8.395396073121193,LSOA: E01025594<br/>Proportion of residents <br/>at different UK address one year previously = 8.4%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025595,8.011243851018975,LSOA: E01025595<br/>Proportion of residents <br/>at different UK address one year previously = 8%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025596,7.245681381957773,LSOA: E01025596<br/>Proportion of residents <br/>at different UK address one year previously = 7.2%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025597,6.71077504725898,LSOA: E01025597<br/>Proportion of residents <br/>at different UK address one year previously = 6.7%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025545,14.76897689768977,LSOA: E01025545<br/>Proportion of residents <br/>at different UK address one year previously = 14.8%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025546,11.880559085133418,LSOA: E01025546<br/>Proportion of residents <br/>at different UK address one year previously = 11.9%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025551,7.041072925398156,LSOA: E01025551<br/>Proportion of residents <br/>at different UK address one year previously = 7%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025567,9.859154929577464,LSOA: E01025567<br/>Proportion of residents <br/>at different UK address one year previously = 9.9%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025598,10.764872521246458,LSOA: E01025598<br/>Proportion of residents <br/>at different UK address one year previously = 10.8%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025566,8.788962698007154,LSOA: E01025566<br/>Proportion of residents <br/>at different UK address one year previously = 8.8%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025568,6.556503198294243,LSOA: E01025568<br/>Proportion of residents <br/>at different UK address one year previously = 6.6%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025569,6.414300736067298,LSOA: E01025569<br/>Proportion of residents <br/>at different UK address one year previously = 6.4%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025599,8.4396467124632,LSOA: E01025599<br/>Proportion of residents <br/>at different UK address one year previously = 8.4%<br/><em>(2021 Census results)</em>
Migrant_Indicator,E01025600,8.815612382234187,LSOA: E01025600<br/>Proportion of residents <br/>at different UK address one year previously = 8.8%<br/><em>(2021 Census results)</em>
